建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,東京メトロ丸ノ内線 新宿御苑前駅 12階建 築6年,東京メトロ丸ノ内線/新宿御苑前駅 歩2分,新宿御苑前,17.0,1.0,18.0
賃貸マンション,東京メトロ丸ノ内線 新宿御苑前駅 12階建 築6年,東京メトロ丸ノ内線/新宿御苑前駅 歩2分,新宿御苑前,18.5,0.0,18.5
賃貸マンション,ｖｉｃｔｏｉｒｅ,京王線/上北沢駅 歩5分,上北沢,13.0,0.5,13.5
賃貸マンション,ドゥーエ入谷III,ＪＲ山手線/上野駅 歩10分,上野,18.2,1.5,19.7
賃貸マンション,ドゥーエ入谷III,ＪＲ山手線/上野駅 歩10分,上野,18.5,1.5,20.0
賃貸マンション,ドゥーエ入谷III,ＪＲ山手線/上野駅 歩10分,上野,18.8,1.5,20.3
賃貸マンション,ドゥーエ入谷III,ＪＲ山手線/上野駅 歩10分,上野,19.0,1.5,20.5
賃貸マンション,ＪＲ山手線 鶯谷駅 13階建 築2年,ＪＲ山手線/鶯谷駅 歩4分,鶯谷,18.2,1.5,19.7
賃貸マンション,ＪＲ山手線 鶯谷駅 13階建 築2年,ＪＲ山手線/鶯谷駅 歩4分,鶯谷,18.5,1.5,20.0
賃貸マンション,ＪＲ山手線 鶯谷駅 13階建 築2年,ＪＲ山手線/鶯谷駅 歩4分,鶯谷,18.8,1.5,20.3
賃貸マンション,ＪＲ山手線 鶯谷駅 13階建 築2年,ＪＲ山手線/鶯谷駅 歩4分,鶯谷,19.0,1.5,20.5
賃貸マンション,ＪＲ山手線 上野駅 13階建 築7年,ＪＲ山手線/上野駅 歩10分,上野,17.5,1.5,19.0
賃貸マンション,アスール北上野,ＪＲ山手線/上野駅 歩10分,上野,17.5,1.5,19.0
賃貸マンション,My Style vintage 北沢,京王井の頭線/下北沢駅 歩11分,下北沢,12.9,0.5,13.4
賃貸マンション,アーバネックス上野元浅草,都営大江戸線/新御徒町駅 歩4分,新御徒町,16.0,1.2,17.2
賃貸マンション,アーバネックス上野元浅草,都営大江戸線/新御徒町駅 歩4分,新御徒町,16.0,1.2,17.2
賃貸マンション,アーバネックス上野元浅草,都営大江戸線/新御徒町駅 歩4分,新御徒町,16.4,1.2,17.599999999999998
賃貸マンション,アーバネックス上野元浅草,都営大江戸線/新御徒町駅 歩4分,新御徒町,16.6,1.2,17.8
賃貸マンション,アーバネックス上野元浅草,都営大江戸線/新御徒町駅 歩4分,新御徒町,17.2,1.2,18.4
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,16.3,1.0,17.3
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,16.5,1.0,17.5
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,16.7,1.0,17.7
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,16.9,1.0,17.9
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,16.9,1.0,17.9
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.0,1.0,18.0
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.1,1.0,18.1
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.2,1.0,18.2
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.2,1.0,18.2
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.3,1.0,18.3
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.3,1.0,18.3
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.4,1.0,18.4
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.4,1.0,18.4
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.5,1.0,18.5
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.6,1.0,18.6
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.6,1.0,18.6
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.7,1.0,18.7
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.8,1.0,18.8
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,17.9,1.0,18.9
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,18.2,1.0,19.2
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,18.7,1.0,19.7
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,18.8,1.0,19.8
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,18.9,1.0,19.9
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.3,1.0,20.3
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.4,1.0,20.4
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.5,1.0,20.5
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.6,1.0,20.6
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.6,1.0,20.6
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.7,1.0,20.7
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,19.8,1.0,20.8
賃貸マンション,ＪＲ山手線 上野駅 12階建 新築,ＪＲ山手線/上野駅 歩7分,上野,20.8,1.0,21.8
賃貸マンション,ＪＲ総武線 浅草橋駅 13階建 築5年,ＪＲ総武線/浅草橋駅 歩5分,浅草橋,19.5,1.6,21.1
賃貸マンション,ZOOM秋葉原EAST,ＪＲ総武線/浅草橋駅 歩5分,浅草橋,19.5,1.6,21.1
賃貸マンション,Grand　SAWA,東京メトロ東西線/高田馬場駅 歩4分,高田馬場,16.0,0.7,16.7
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.4,1.0,20.4
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.6,1.0,20.6
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.7,1.0,20.7
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.8,1.0,20.8
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.8,1.0,20.8
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.9,1.0,20.9
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,19.9,1.0,20.9
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,20.2,1.0,21.2
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,20.2,1.0,21.2
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,20.3,1.0,21.3
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,21.7,1.0,22.7
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,21.7,1.0,22.7
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,21.8,1.0,22.8
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.0,1.0,24.0
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.0,1.0,24.0
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.5,1.0,24.5
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.5,1.0,24.5
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.8,1.0,24.8
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.8,1.0,24.8
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.9,1.0,24.9
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,23.9,1.0,24.9
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.0,1.0,25.0
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.0,1.0,25.0
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.2,1.0,25.2
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.2,1.0,25.2
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.3,1.0,25.3
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.3,1.0,25.3
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.4,1.0,25.4
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.4,1.0,25.4
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.5,1.0,25.5
賃貸マンション,栖-すみか-浅草蔵前,都営浅草線/蔵前駅 歩4分,蔵前,24.5,1.0,25.5
賃貸マンション,都営大江戸線 両国駅 13階建 築4年,都営大江戸線/両国駅 歩4分,両国,18.7,1.5,20.2
賃貸マンション,スペリオール白金台,都営浅草線/高輪台駅 歩5分,高輪台,22.0,1.8,23.8
賃貸マンション,新築：ザ・ミーチュアル王子本町（12/16完成予定）,東京メトロ南北線/王子駅 歩5分,王子,20.2,1.132,21.332
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,18.3,1.0,19.3
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,18.3,1.0,19.3
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,18.5,1.0,19.5
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,18.5,1.0,19.5
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,19.2,1.0,20.2
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,19.2,1.0,20.2
賃貸マンション,Ｌｉｖｅ　Ｆｌａｔ茅場町,東京メトロ日比谷線/茅場町駅 歩6分,茅場町,19.2,1.0,20.2
賃貸マンション,東急池上線 蒲田駅 13階建 築3年,東急池上線/蒲田駅 歩6分,蒲田,21.6,1.5,23.1
賃貸マンション,ワンルーフレジデンス台東根岸,東京メトロ日比谷線/三ノ輪駅 歩1分,三ノ輪,14.2,1.5,15.7
賃貸マンション,ワンルーフレジデンス台東根岸,東京メトロ日比谷線/三ノ輪駅 歩1分,三ノ輪,14.3,1.5,15.8
賃貸アパート,京成本線 新三河島駅 3階建 新築,京成本線/新三河島駅 歩3分,新三河島,14.3,0.65,14.950000000000001
賃貸アパート,京成本線 新三河島駅 3階建 新築,京成本線/新三河島駅 歩3分,新三河島,14.3,0.65,14.950000000000001
賃貸アパート,京成本線 新三河島駅 3階建 新築,京成本線/新三河島駅 歩3分,新三河島,14.5,0.65,15.15
賃貸アパート,京成本線 新三河島駅 3階建 新築,京成本線/新三河島駅 歩3分,新三河島,14.5,0.65,15.15
賃貸アパート,グラナーデ東尾久I,京成本線/新三河島駅 歩3分,新三河島,14.3,0.65,14.950000000000001
賃貸アパート,グラナーデ東尾久I,京成本線/新三河島駅 歩3分,新三河島,14.3,0.65,14.950000000000001
賃貸アパート,グラナーデ東尾久I,京成本線/新三河島駅 歩3分,新三河島,14.5,0.65,15.15
賃貸アパート,グラナーデ東尾久I,京成本線/新三河島駅 歩3分,新三河島,14.5,0.65,15.15
賃貸マンション,東京メトロ日比谷線 三ノ輪駅 15階建 築6年,東京メトロ日比谷線/三ノ輪駅 歩6分,三ノ輪,19.3,1.0,20.3
賃貸アパート,品川テラス,ＪＲ京浜東北線/大井町駅 歩9分,大井町,13.3,0.4,13.700000000000001
賃貸マンション,東急大井町線 尾山台駅 5階建 築10年,東急大井町線/尾山台駅 歩2分,尾山台,16.7,1.0,17.7
賃貸マンション,東急大井町線 尾山台駅 5階建 築10年,東急大井町線/尾山台駅 歩2分,尾山台,17.0,0.9,17.9
賃貸マンション,東急大井町線 尾山台駅 5階建 築10年,東急大井町線/尾山台駅 歩2分,尾山台,17.0,1.0,18.0
賃貸マンション,ベルメゾン尾山台駅前,東急大井町線/尾山台駅 歩2分,尾山台,16.7,1.0,17.7
賃貸マンション,ベルメゾン尾山台駅前,東急大井町線/尾山台駅 歩2分,尾山台,17.0,0.9,17.9
賃貸マンション,ベルメゾン尾山台駅前,東急大井町線/尾山台駅 歩2分,尾山台,17.0,1.0,18.0
賃貸マンション,ビバリーホームズ麻布十番,都営大江戸線/赤羽橋駅 歩3分,赤羽橋,17.8,1.5,19.3
賃貸マンション,ビバリーホームズ麻布十番,都営大江戸線/赤羽橋駅 歩3分,赤羽橋,18.0,1.5,19.5
賃貸マンション,アトラス文京小石川,都営大江戸線/春日駅 歩6分,春日,17.0,1.0,18.0
賃貸マンション,アトラス文京小石川,都営大江戸線/春日駅 歩6分,春日,18.0,1.0,19.0
賃貸マンション,アトラス文京小石川,都営大江戸線/春日駅 歩6分,春日,23.0,0.0,23.0
賃貸マンション,アトラス文京小石川,都営大江戸線/春日駅 歩6分,春日,22.0,2.0,24.0
賃貸マンション,アトラス文京小石川,都営大江戸線/春日駅 歩6分,春日,22.0,2.0,24.0
賃貸マンション,アトラス文京小石川,都営大江戸線/春日駅 歩6分,春日,22.0,2.0,24.0
賃貸マンション,カレリア,京王線/下高井戸駅 歩3分,下高井戸,16.2,0.5,16.7
賃貸マンション,オーパスレジデンス銀座イースト,東京メトロ日比谷線/築地駅 歩6分,築地,24.0,1.0,25.0
賃貸マンション,オーパスレジデンス銀座イースト,東京メトロ日比谷線/築地駅 歩6分,築地,24.0,1.0,25.0
賃貸マンション,オーパスレジデンス銀座イースト,東京メトロ日比谷線/築地駅 歩6分,築地,24.5,1.0,25.5
賃貸マンション,京王線 桜上水駅 8階建 築5年,京王線/桜上水駅 歩7分,桜上水,17.7,1.2,18.9
賃貸マンション,京王線 桜上水駅 8階建 築5年,京王線/桜上水駅 歩7分,桜上水,18.5,1.2,19.7
賃貸マンション,京王線 桜上水駅 8階建 築5年,京王線/桜上水駅 歩7分,桜上水,18.5,1.5,20.0
賃貸マンション,東急大井町線 九品仏駅 地下1地上3階建 築5年,東急大井町線/九品仏駅 歩5分,九品仏,13.2,1.3,14.5
賃貸マンション,プレール・ドゥーク東新宿III,東京メトロ副都心線/東新宿駅 歩6分,東新宿,18.4,0.8,19.2
賃貸マンション,プレール・ドゥーク東新宿III,東京メトロ副都心線/東新宿駅 歩6分,東新宿,18.6,0.8,19.400000000000002
賃貸マンション,trias217,東急世田谷線/西太子堂駅 歩1分,西太子堂,12.7,1.8,14.5
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.4,1.0,23.4
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.0,1.5,23.5
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.0,1.5,23.5
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.0,1.5,23.5
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.2,1.5,23.7
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.3,1.5,23.8
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.3,1.5,23.8
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.4,1.5,23.9
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.4,1.5,23.9
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.5,1.5,24.0
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.5,1.5,24.0
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.6,1.5,24.1
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.6,1.5,24.1
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.7,1.5,24.2
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.7,1.5,24.2
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,22.9,1.5,24.4
賃貸マンション,ブリックレジデンス築地明石町,東京メトロ日比谷線/築地駅 歩6分,築地,23.2,1.5,24.7
賃貸マンション,東京メトロ有楽町線 市ケ谷駅 12階建 築7年,東京メトロ有楽町線/市ケ谷駅 歩4分,市ケ谷,16.6,1.0,17.6
賃貸マンション,東京メトロ有楽町線 市ケ谷駅 12階建 築7年,東京メトロ有楽町線/市ケ谷駅 歩4分,市ケ谷,18.5,1.0,19.5
賃貸マンション,エストレージャス隨喜,東京メトロ東西線/落合駅 歩6分,落合,14.0,1.0,15.0
賃貸マンション,東京メトロ東西線 落合駅 5階建 築5年,東京メトロ東西線/落合駅 歩6分,落合,14.0,1.0,15.0
賃貸マンション,都営新宿線 馬喰横山駅 10階建 築7年,都営新宿線/馬喰横山駅 歩2分,馬喰横山,16.0,0.8,16.8
賃貸マンション,都営新宿線 馬喰横山駅 10階建 築7年,都営新宿線/馬喰横山駅 歩2分,馬喰横山,16.0,8.0,24.0
賃貸マンション,Ａｒａ・Ｓｏｌａｒｅ,東京メトロ千代田線/町屋駅 歩6分,町屋,13.0,0.4,13.4
