建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,スタイリオ妙蓮寺スリー,東急東横線/妙蓮寺駅 歩3分,妙蓮寺,12.2,0.7,12.899999999999999
賃貸マンション,東急東横線 妙蓮寺駅 6階建 築5年,東急東横線/妙蓮寺駅 歩3分,妙蓮寺,12.2,0.7,12.899999999999999
賃貸マンション,ＪＲ東海道本線 平塚駅 9階建 築2年,ＪＲ東海道本線/平塚駅 歩5分,平塚,11.3,1.2,12.5
賃貸マンション,ハーモニーレジデンスパレスフロント,東急田園都市線/宮前平駅 歩5分,宮前平,9.55,1.0,10.55
賃貸マンション,東急田園都市線 宮前平駅 5階建 築4年,東急田園都市線/宮前平駅 歩5分,宮前平,9.55,1.0,10.55
賃貸マンション,AilE,ブルーライン/仲町台駅 歩2分,仲町台,14.5,1.0,15.5
賃貸マンション,リヴシティ横濱関内弐番館,ブルーライン/伊勢佐木長者町駅 歩5分,伊勢佐木長者町,11.2,1.0,12.2
賃貸マンション,Ｄｅｌｔａ－Ｔ,ＪＲ南武線/武蔵中原駅 歩6分,武蔵中原,13.4,0.4,13.8
賃貸マンション,Ｄｅｌｔａ－Ｔ,ＪＲ南武線/武蔵中原駅 歩6分,武蔵中原,13.4,0.4,13.8
賃貸マンション,東急田園都市線 青葉台駅 4階建 築5年,東急田園都市線/青葉台駅 歩4分,青葉台,13.8,0.6,14.4
賃貸マンション,プラウド横浜反町公園,東急東横線/反町駅 歩5分,反町,14.4,1.0,15.4
賃貸マンション,ＪＲ京浜東北線 関内駅 10階建 築3年,ＪＲ京浜東北線/関内駅 歩12分,関内,12.0,1.5,13.5
賃貸マンション,ＪＲ京浜東北線 関内駅 10階建 築3年,ＪＲ京浜東北線/関内駅 歩12分,関内,12.5,1.5,14.0
賃貸アパート,東急東横線 白楽駅 2階建 築6年,東急東横線/白楽駅 歩3分,白楽,13.0,0.3,13.3
賃貸マンション,ＪＲ南武線 武蔵新城駅 3階建 築3年,ＪＲ南武線/武蔵新城駅 歩7分,武蔵新城,11.0,0.3,11.3
賃貸アパート,Eternal　Grande,相鉄本線/二俣川駅 歩3分,二俣川,12.1,0.6,12.7
賃貸アパート,Eternal　Grande,相鉄本線/二俣川駅 歩3分,二俣川,12.2,0.6,12.799999999999999
賃貸マンション,ブルーライン 伊勢佐木長者町駅 10階建 築1年,ブルーライン/伊勢佐木長者町駅 歩7分,伊勢佐木長者町,12.7,0.8,13.5
賃貸マンション,グランカーサ横濱石川町,ブルーライン/伊勢佐木長者町駅 歩7分,伊勢佐木長者町,12.7,0.8,13.5
賃貸マンション,ＪＲ京浜東北線 川崎駅 12階建 築4年,ＪＲ京浜東北線/川崎駅 歩7分,川崎,18.5,1.0,19.5
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.1,0.5,12.6
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.1,0.5,12.6
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.4,0.5,12.9
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.4,0.5,12.9
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.6,0.5,13.1
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.7,0.5,13.2
賃貸アパート,D Paina 日吉本町II,グリーンライン/日吉本町駅 歩3分,日吉本町,12.9,0.5,13.4
賃貸アパート,タイド湘南,ＪＲ東海道本線/藤沢駅 歩7分,藤沢,8.9,0.3,9.200000000000001
賃貸マンション,相鉄本線 二俣川駅 6階建 築3年,相鉄本線/二俣川駅 歩3分,二俣川,13.6,0.8,14.4
賃貸マンション,東急東横線 白楽駅 6階建 築5年,東急東横線/白楽駅 歩6分,白楽,13.2,0.8,14.0
賃貸マンション,ＪＲ東海道本線 平塚駅 11階建 新築,ＪＲ東海道本線/平塚駅 歩3分,平塚,10.15,0.5,10.65
賃貸マンション,ＪＲ東海道本線 平塚駅 11階建 新築,ＪＲ東海道本線/平塚駅 歩3分,平塚,10.55,0.5,11.05
賃貸マンション,ブルーライン 吉野町駅 7階建 築3年,ブルーライン/吉野町駅 歩7分,吉野町,11.0,0.9,11.9
賃貸マンション,ＡＥＬＬ横浜吉野町,ブルーライン/吉野町駅 歩7分,吉野町,11.0,0.9,11.9
賃貸マンション,デュオステージ関内ツー,ブルーライン/関内駅 歩3分,関内,11.4,1.3,12.700000000000001
賃貸アパート,ブルーライン 吉野町駅 3階建 新築,ブルーライン/吉野町駅 歩5分,吉野町,10.3,0.4,10.700000000000001
賃貸マンション,Ｓｏｕｎｄ Ｓｔａｇｅ 天神前２,ＪＲ南武線/武蔵新城駅 歩4分,武蔵新城,15.2,0.8,16.0
賃貸アパート,ヴィチーノ,東急東横線/白楽駅 歩2分,白楽,13.0,0.3,13.3
賃貸マンション,フォーレ,東急田園都市線/二子新地駅 歩3分,二子新地,16.0,0.8,16.8
賃貸アパート,アフェリオ横浜ウエストバレイ,相鉄本線/西谷駅 歩2分,西谷,12.4,0.6,13.0
賃貸アパート,DL 渚 [D-ROOM],小田急江ノ島線/湘南台駅 歩7分,湘南台,11.0,0.6,11.6
賃貸マンション,クレイシアIDZ川崎,ＪＲ京浜東北線/川崎駅 歩5分,川崎,11.5,1.2,12.7
賃貸マンション,ＪＲ京浜東北線 川崎駅 10階建 新築,ＪＲ京浜東北線/川崎駅 歩5分,川崎,11.5,1.2,12.7
賃貸マンション,東急東横線 白楽駅 10階建 新築,東急東横線/白楽駅 歩6分,白楽,10.9,2.0,12.9
賃貸マンション,東急東横線 元住吉駅 3階建 築8年,東急東横線/元住吉駅 歩7分,元住吉,12.5,0.4,12.9
賃貸アパート,ブルーライン 湘南台駅 3階建 築3年,ブルーライン/湘南台駅 歩5分,湘南台,9.3,0.33,9.63
賃貸マンション,ブルーライン 伊勢佐木長者町駅 11階建 築3年,ブルーライン/伊勢佐木長者町駅 歩4分,伊勢佐木長者町,13.1,1.0,14.1
賃貸マンション,ブルーライン 伊勢佐木長者町駅 11階建 築3年,ブルーライン/伊勢佐木長者町駅 歩4分,伊勢佐木長者町,20.1,1.5,21.6
賃貸マンション,ル・セードル,ＪＲ南武線/武蔵中原駅 歩6分,武蔵中原,12.5,0.4,12.9
賃貸マンション,ＪＲ南武線 武蔵中原駅 3階建 築3年,ＪＲ南武線/武蔵中原駅 歩6分,武蔵中原,12.5,0.4,12.9
賃貸マンション,Ｇｒｅｅｎａｇｅ　Ｓｈｉｎｊｏ　（グリナージュ　新城）,ＪＲ南武線/武蔵新城駅 歩3分,武蔵新城,14.7,0.9,15.6
賃貸マンション,東急東横線 綱島駅 3階建 築10年,東急東横線/綱島駅 歩5分,綱島,13.6,0.5,14.1
賃貸マンション,IL Domani,東急田園都市線/高津駅 歩5分,高津,12.9,0.3,13.200000000000001
賃貸マンション,IL Domani,東急田園都市線/高津駅 歩5分,高津,13.0,0.3,13.3
賃貸マンション,IL Domani,東急田園都市線/高津駅 歩5分,高津,13.0,0.3,13.3
賃貸マンション,IL Domani,東急田園都市線/高津駅 歩5分,高津,13.2,0.3,13.5
賃貸マンション,IL Domani,東急田園都市線/高津駅 歩5分,高津,13.3,0.3,13.600000000000001
賃貸マンション,IL Domani,東急田園都市線/高津駅 歩5分,高津,13.3,0.3,13.600000000000001
賃貸マンション,LAPORTA,ＪＲ南武線/武蔵新城駅 歩1分,武蔵新城,12.8,0.61,13.41
賃貸マンション,Bonne Nouvelle(ボン・ヌーベル),ＪＲ南武線/武蔵新城駅 歩3分,武蔵新城,12.5,0.4,12.9
賃貸マンション,東急田園都市線 梶が谷駅 7階建 築10年,東急田園都市線/梶が谷駅 歩2分,梶が谷,13.7,1.0,14.7
賃貸マンション,ＪＲ京浜東北線 石川町駅 5階建 新築,ＪＲ京浜東北線/石川町駅 歩7分,石川町,7.3,0.5,7.8
賃貸マンション,ラフォ一ト元町中華街,ＪＲ京浜東北線/石川町駅 歩7分,石川町,7.3,0.5,7.8
賃貸マンション,ＪＲ東海道本線 藤沢駅 10階建 築8年,ＪＲ東海道本線/藤沢駅 歩5分,藤沢,10.5,0.85,11.35
賃貸マンション,セルアージュ藤沢エクシール,ＪＲ東海道本線/藤沢駅 歩7分,藤沢,11.0,1.0,12.0
賃貸マンション,ミレコルテ新横浜,東急新横浜線/新横浜駅 歩5分,新横浜,13.1,0.8,13.9
賃貸マンション,ソレアードホームズ横浜平沼,相鉄本線/平沼橋駅 歩2分,平沼橋,14.9,1.5,16.4
賃貸マンション,東急東横線 妙蓮寺駅 4階建 新築,東急東横線/妙蓮寺駅 歩1分,妙蓮寺,13.5,0.8,14.3
賃貸マンション,東急東横線 妙蓮寺駅 2階建 新築,東急東横線/妙蓮寺駅 歩1分,妙蓮寺,13.5,0.8,14.3
賃貸マンション,エスキーナ,東急東横線/妙蓮寺駅 歩1分,妙蓮寺,13.5,0.8,14.3
賃貸マンション,東急田園都市線 宮崎台駅 4階建 築3年,東急田園都市線/宮崎台駅 歩5分,宮崎台,12.1,1.0,13.1
賃貸マンション,ＦＵＪＩＳＡＷＡ　ＩＮＮ＆ＳＵＩＴＥＳ,ＪＲ東海道本線/藤沢駅 歩5分,藤沢,10.8,0.4,11.200000000000001
賃貸マンション,ＪＲ東海道本線 藤沢駅 10階建 築7年,ＪＲ東海道本線/藤沢駅 歩5分,藤沢,10.8,0.4,11.200000000000001
賃貸マンション,バースシティ横浜大通り公園,ブルーライン/伊勢佐木長者町駅 歩4分,伊勢佐木長者町,20.1,1.5,21.6
賃貸マンション,バースシティ横浜大通り公園,ブルーライン/伊勢佐木長者町駅 歩4分,伊勢佐木長者町,22.0,1.5,23.5
賃貸マンション,メルベージュ梶ヶ谷,東急田園都市線/梶が谷駅 歩4分,梶が谷,12.4,0.5,12.9
賃貸マンション,オーパス２７１,東急田園都市線/宮崎台駅 歩7分,宮崎台,13.8,0.85,14.65
賃貸マンション,オーパス２７１,東急田園都市線/宮崎台駅 歩7分,宮崎台,14.0,0.85,14.85
賃貸マンション,プロポンス登戸,小田急線/向ヶ丘遊園駅 歩3分,向ヶ丘遊園,13.4,1.1,14.5
賃貸マンション,武蔵小杉ＧＡＴＥＨＯＵＳＥ,ＪＲ南武線/武蔵小杉駅 歩3分,武蔵小杉,13.0,1.0,14.0
賃貸アパート,ブルーゲート湘南,ＪＲ東海道本線/辻堂駅 歩6分,辻堂,12.3,0.55,12.850000000000001
賃貸アパート,ＪＲ東海道本線 辻堂駅 3階建 築5年,ＪＲ東海道本線/辻堂駅 歩6分,辻堂,12.3,0.55,12.850000000000001
賃貸アパート,ＪＲ東海道本線 辻堂駅 3階建 築5年,ＪＲ東海道本線/辻堂駅 歩6分,辻堂,12.3,0.55,12.850000000000001
賃貸マンション,東急東横線 綱島駅 5階建 築5年,東急東横線/綱島駅 歩6分,綱島,14.3,0.8,15.100000000000001
賃貸マンション,東急東横線 綱島駅 5階建 築5年,東急東横線/綱島駅 歩6分,綱島,14.3,0.8,15.100000000000001
賃貸マンション,ブルーライン 伊勢佐木長者町駅 11階建 築3年,ブルーライン/伊勢佐木長者町駅 歩4分,伊勢佐木長者町,22.0,1.5,23.5
賃貸マンション,ブルーライン 伊勢佐木長者町駅 11階建 築3年,ブルーライン/伊勢佐木長者町駅 歩4分,伊勢佐木長者町,22.0,1.5,23.5
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.0,1.0,14.0
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.0,1.0,14.0
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.0,1.0,14.0
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.3,1.0,14.3
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.3,1.0,14.3
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.3,1.0,14.3
賃貸マンション,イースト　エコセーズ,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,13.3,1.0,14.3
賃貸マンション,グランデュオ,東急田園都市線/鷺沼駅 歩6分,鷺沼,13.0,0.4,13.4
賃貸マンション,東急田園都市線 鷺沼駅 4階建 築3年,東急田園都市線/鷺沼駅 歩6分,鷺沼,13.0,0.4,13.4
賃貸マンション,Ｌｅｓｐｅｄｅｚａしょうなん,ＪＲ東海道本線/藤沢駅 歩7分,藤沢,10.4,0.8,11.200000000000001
賃貸マンション,Ｌｅｓｐｅｄｅｚａしょうなん,ＪＲ東海道本線/藤沢駅 歩7分,藤沢,13.3,0.8,14.100000000000001
賃貸マンション,クレールエミネンス藤沢,湘南新宿ライン高海/藤沢駅 歩7分,藤沢,13.7,0.7,14.399999999999999
賃貸マンション,湘南新宿ライン高海 藤沢駅 3階建 築3年,湘南新宿ライン高海/藤沢駅 歩7分,藤沢,13.7,0.7,14.399999999999999
賃貸マンション,GKY湘南,ＪＲ東海道本線/藤沢駅 歩6分,藤沢,11.7,0.3,12.0
賃貸マンション,パークシティ武蔵小杉ザ　ガーデン　タワーズウエスト,ＪＲ南武線/武蔵小杉駅 歩5分,武蔵小杉,21.0,1.5,22.5
賃貸マンション,東急田園都市線 梶が谷駅 7階建 築9年,東急田園都市線/梶が谷駅 歩1分,梶が谷,17.0,0.7,17.7
賃貸マンション,スタイリオ梶が谷,東急田園都市線/梶が谷駅 歩1分,梶が谷,17.0,0.7,17.7
賃貸マンション,ＪＲ南武線 武蔵中原駅 3階建 新築,ＪＲ南武線/武蔵中原駅 歩5分,武蔵中原,15.9,1.05,16.95
賃貸マンション,ＪＲ京浜東北線 川崎駅 11階建 築5年,ＪＲ京浜東北線/川崎駅 歩7分,川崎,9.9,1.4,11.3
賃貸マンション,ＪＲ京浜東北線 川崎駅 11階建 築5年,ＪＲ京浜東北線/川崎駅 歩7分,川崎,9.8,1.5,11.3
賃貸マンション,ＪＲ根岸線 石川町駅 7階建 築10年,ＪＲ根岸線/石川町駅 歩2分,石川町,20.5,2.0,22.5
賃貸マンション,Batavia,ＪＲ東海道本線/藤沢駅 歩4分,藤沢,12.0,0.55,12.55
賃貸マンション,ＪＲ東海道本線 藤沢駅 4階建 築5年,ＪＲ東海道本線/藤沢駅 歩4分,藤沢,12.0,0.55,12.55
賃貸マンション,デュフレ横浜石川町,ＪＲ京浜東北線/石川町駅 歩4分,石川町,15.0,1.0,16.0
賃貸マンション,Ｆｅｌｉｃｅ　Ｓｈｏｎａｎ(フェリスショウナン),ＪＲ東海道本線/辻堂駅 歩7分,辻堂,13.3,0.7,14.0
賃貸マンション,ＪＲ東海道本線 辻堂駅 3階建 築3年,ＪＲ東海道本線/辻堂駅 歩7分,辻堂,13.3,0.7,14.0
賃貸マンション,ＪＲ東海道本線 辻堂駅 4階建 築7年,ＪＲ東海道本線/辻堂駅 歩2分,辻堂,12.16,0.35,12.51
賃貸マンション,Ｍａｇｎｉｆｉｑｕｅ　Ｃｈｉｇａｓａｋｉ,ＪＲ東海道本線/茅ケ崎駅 歩5分,茅ケ崎,9.5,0.6,10.1
賃貸マンション,ＪＲ東海道本線 茅ケ崎駅 10階建 築1年,ＪＲ東海道本線/茅ケ崎駅 歩5分,茅ケ崎,9.5,0.6,10.1
賃貸マンション,ポルテさくら,ＪＲ東海道本線/戸塚駅 歩4分,戸塚,15.8,0.9,16.7
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.5,0.9,11.4
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.5,0.9,11.4
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.5,0.9,11.4
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.6,0.9,11.5
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.6,0.9,11.5
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.6,0.9,11.5
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.6,0.9,11.5
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.6,0.9,11.5
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.7,0.9,11.6
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.7,0.9,11.6
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.7,0.9,11.6
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.7,0.9,11.6
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.7,0.9,11.6
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.8,0.9,11.700000000000001
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.8,0.9,11.700000000000001
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.8,0.9,11.700000000000001
賃貸マンション,エルザス湘南III,小田急江ノ島線/湘南台駅 歩3分,湘南台,10.8,0.9,11.700000000000001
賃貸アパート,（仮称）藤沢市辻堂元町1丁目,ＪＲ東海道本線/辻堂駅 歩4分,辻堂,10.7,0.45,11.149999999999999
賃貸アパート,（仮称）藤沢市辻堂元町1丁目,ＪＲ東海道本線/辻堂駅 歩4分,辻堂,10.8,0.45,11.25
賃貸アパート,（仮称）藤沢市辻堂元町1丁目,ＪＲ東海道本線/辻堂駅 歩4分,辻堂,11.3,0.45,11.75
賃貸マンション,ＨＬ藤沢,ＪＲ東海道本線/藤沢駅 歩5分,藤沢,14.0,0.7,14.7
賃貸マンション,ＨＬ藤沢,ＪＲ東海道本線/藤沢駅 歩5分,藤沢,15.3,0.7,16.0
賃貸マンション,ＨＬ藤沢,ＪＲ東海道本線/藤沢駅 歩5分,藤沢,15.3,0.7,16.0
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,12.7,0.3,13.0
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,12.7,0.3,13.0
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,13.1,0.3,13.4
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,13.2,0.3,13.5
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,13.3,0.3,13.600000000000001
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,13.3,0.3,13.600000000000001
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,13.4,0.3,13.700000000000001
賃貸マンション,T.K house,東急東横線/元住吉駅 歩4分,元住吉,13.4,0.3,13.700000000000001
賃貸マンション,グランストラーダ,ＪＲ京浜東北線/鶴見駅 歩3分,鶴見,15.0,1.5,16.5
賃貸マンション,Gran Strada,ＪＲ京浜東北線/鶴見駅 歩3分,鶴見,15.0,1.5,16.5
賃貸マンション,東急田園都市線 鷺沼駅 地下1地上10階建 築2年,東急田園都市線/鷺沼駅 歩3分,鷺沼,15.8,1.0,16.8
賃貸マンション,MATSUKAZEBOX,ＪＲ東海道本線/平塚駅 歩6分,平塚,10.2,0.6,10.799999999999999
賃貸マンション,MATSUKAZEBOX,ＪＲ東海道本線/平塚駅 歩6分,平塚,11.2,0.6,11.799999999999999
賃貸マンション,スアヴィス平塚宝町,ＪＲ東海道本線/平塚駅 歩3分,平塚,10.15,0.5,10.65
賃貸マンション,ＪＲ東海道本線 平塚駅 11階建 築1年,ＪＲ東海道本線/平塚駅 歩3分,平塚,10.55,0.5,11.05
