都道府県,駅,lon,lat
tokyo,松が谷,139.422201,35.63169
tokyo,松久,139.182127,36.172938
tokyo,松原,139.642,35.660048
tokyo,松戸,139.900779,35.784472
tokyo,松陰神社前,139.655211,35.643947
tokyo,松飛台,139.957739,35.775377
tokyo,板橋,139.719507,35.745435
tokyo,板橋区役所前,139.710102,35.751284
tokyo,板橋本町,139.705535,35.761339
tokyo,柏,139.971148,35.862316
tokyo,柏たなか,139.957533,35.9109
tokyo,柏の葉キャンパス,139.952454,35.89308
tokyo,柳瀬川,139.562071,35.830723
tokyo,柴又,139.875188,35.756323
tokyo,柴崎,139.56658,35.653997
tokyo,柴崎体育館,139.409191,35.689475
tokyo,柿生,139.497614,35.589597
tokyo,栄町,139.930358,35.6818655
tokyo,栗平,139.481298,35.605731
tokyo,栗橋,139.694016,36.136943
tokyo,根岸,139.636034,35.415887
tokyo,根府川,139.138504,35.202455
tokyo,根津,139.765655,35.7174
tokyo,桜上水,139.63129,35.66768
tokyo,桜台,139.662602,35.738797
tokyo,桜新町,139.644779,35.631666
tokyo,桜木町,139.630836,35.4503895
tokyo,桜田門,139.75149,35.677405
tokyo,桜街道,139.416653,35.739
tokyo,桶川,139.564274,35.998375
tokyo,梅ヶ丘,139.653628,35.656024
tokyo,梅屋敷,139.728266,35.566873
tokyo,梅島,139.797916,35.772437
tokyo,梶が谷,139.605885,35.593963
tokyo,梶原,139.747403,35.751162
tokyo,森下,139.797042,35.68796
tokyo,森林公園,139.374947,36.045239
tokyo,椎名町,139.694363,35.726572
tokyo,検見川浜,140.058888,35.637291
tokyo,横浜,139.62232336363638,35.466150727272726
tokyo,横須賀,139.655855,35.284022
tokyo,横須賀中央,139.670217,35.27858
tokyo,橋本,139.34413266666664,35.595155999999996
tokyo,武蔵中原,139.640613,35.581498
tokyo,武蔵五日市,139.228039,35.732248
tokyo,武蔵境,139.543402,35.702083
tokyo,武蔵増戸,139.256355,35.730961
tokyo,武蔵大和,139.444008,35.756427
tokyo,武蔵小山,139.704524,35.620538
tokyo,武蔵小杉,139.66067857142858,35.57621485714286
tokyo,武蔵小金井,139.506483,35.701337
tokyo,武蔵嵐山,139.32829,36.044001
tokyo,武蔵引田,139.269907,35.729711
tokyo,武蔵新城,139.629419,35.587369
tokyo,武蔵新田,139.692506,35.567806
tokyo,武蔵横手,139.280667,35.885256
tokyo,武蔵浦和,139.6473915,35.8457345
tokyo,武蔵溝ノ口,139.61139,35.598923
tokyo,武蔵砂川,139.392319,35.728876
tokyo,武蔵藤沢,139.412736,35.820963
tokyo,武蔵野台,139.511289,35.664159
tokyo,武蔵関,139.576417,35.7276
tokyo,武里,139.770675,35.949102
tokyo,毛呂,139.309237,35.940806
tokyo,氏家,,
tokyo,水天宮前,139.785377,35.682683
tokyo,水戸,,
tokyo,水道橋,139.75473599999998,35.7027185
tokyo,氷川台,139.665567,35.74955
tokyo,永田町,139.740258,35.678757
tokyo,永福町,139.642733,35.67629
tokyo,汐入,139.662443,35.280241
tokyo,汐留,139.7603135,35.663287
tokyo,江北,139.770306,35.774021
tokyo,江古田,139.672814,35.737557
tokyo,江戸川,139.896226,35.737723
tokyo,江戸川橋,139.733538,35.709495
tokyo,江田,139.551518,35.558671
tokyo,池ノ上,139.67344,35.660402
tokyo,池上,139.702822,35.572025
tokyo,池尻大橋,139.684319,35.650603
tokyo,池袋,139.7106608888889,35.730262555555555
tokyo,沢井,139.193324,35.80594
tokyo,河辺,139.284032,35.78473
tokyo,沼袋,139.663841,35.719458
tokyo,沼部,139.67326,35.582526
tokyo,泉体育館,139.419525,35.718775
tokyo,泉岳寺,139.74002,35.638692
tokyo,洋光台,139.596852,35.378785
tokyo,洗足,139.694367,35.61043
tokyo,洗足池,139.690896,35.599648
tokyo,津田山,139.600002,35.604259
tokyo,津田沼,140.020179,35.691367
tokyo,流山おおたかの森,139.92547100000002,35.871925000000005
tokyo,流山セントラルパーク,139.915223,35.854552
tokyo,流通センター,139.748964,35.58186
tokyo,浅草,139.79629125,35.7114735
tokyo,浅草橋,139.785366,35.697427000000005
tokyo,浜川崎,139.713529,35.5101455
tokyo,浜松町,139.75700566666669,35.655482666666664
tokyo,浜田山,139.627528,35.681603
tokyo,浜町,139.788154,35.688516
tokyo,浦和,139.657109,35.858496
tokyo,浦和美園,139.72779,35.893677
tokyo,浦安,139.893193,35.665932
tokyo,浦賀,139.714999,35.250933
tokyo,浮間舟渡,139.691341,35.791209
tokyo,海浜幕張,140.041917,35.648373
tokyo,海神,139.971888,35.705888
tokyo,淡路町,139.7675149,35.6953595
tokyo,深谷,139.28127,36.191344
tokyo,淵野辺,139.395075,35.568784
tokyo,清澄白河,139.798851,35.682105
tokyo,清瀬,139.519917,35.772221
tokyo,渋谷,139.70145854545456,35.65893609090909
tokyo,港南台,139.576243,35.375183
tokyo,湯島,139.769916,35.708243
tokyo,湯河原,139.102142,35.146178
tokyo,溜池山王,139.741419,35.673621
tokyo,溝の口,139.610487,35.59984
tokyo,滝野川一丁目,139.735376,35.747374
tokyo,潮見,139.817341,35.658702
tokyo,熊川,139.33584,35.728321
tokyo,熊谷,139.38953500000002,36.13947
tokyo,熊野前,139.7694495,35.749092000000005
tokyo,片倉,139.34119,35.639704
tokyo,片岡,,
tokyo,牛久,140.141039,35.975314
tokyo,牛浜,139.333677,35.734547
tokyo,牛田,139.811816,35.744555
tokyo,牛込柳町,139.725027,35.699518
tokyo,牛込神楽坂,139.735802,35.700851
tokyo,狛江,139.577127,35.632001
tokyo,狭山ヶ丘,139.416975,35.810445
tokyo,狭山市,139.413015,35.856936
tokyo,狭間,139.293808,35.640637
tokyo,獨協大学前,,
tokyo,玉川上水,139.4181505,35.7319905
tokyo,玉川学園前,139.463388,35.563486
tokyo,玉淀,139.200052,36.117071
tokyo,王子,139.737854,35.753252
tokyo,王子神谷,139.735933,35.765172
tokyo,王子駅前,,
tokyo,瑞江,139.89761,35.693318
tokyo,生田,139.542024,35.614954
tokyo,生麦,139.6673,35.4956
tokyo,用土,139.200758,36.153858
tokyo,用賀,139.633928,35.626436
tokyo,田原町,139.790897,35.709897
tokyo,田園調布,139.667356,35.596815
tokyo,田奈,139.504855,35.536204
tokyo,田浦,139.637726,35.29271
tokyo,田無,139.539259,35.727307
tokyo,田町,139.747575,35.645736
tokyo,田端,139.761229,35.737781
tokyo,甲州街道,139.409191,35.678262
tokyo,男衾,139.234442,36.107415
tokyo,町屋,139.781,35.7425435
tokyo,町屋二丁目,139.776625,35.743837
tokyo,町屋駅前,,
tokyo,町田,139.4454075,35.543113
tokyo,登戸,139.5697385,35.6210195
tokyo,白丸,139.114861,35.811735
tokyo,白井,140.0541,35.784723
tokyo,白山,139.752136,35.721408
tokyo,白岡,139.666826,36.01774
tokyo,白楽,139.627875,35.489555
tokyo,白糸台,139.509862,35.666517
tokyo,白金台,139.726133,35.637917
tokyo,白金高輪,139.734104,35.642903
tokyo,百合ヶ丘,139.516121,35.60903
tokyo,百草園,139.431285,35.657362
tokyo,目白,139.706228,35.720476
tokyo,目黒,139.71556875,35.63343475
tokyo,相原,139.33169,35.60694
tokyo,相模原,139.371007,35.58113
tokyo,相模大野,139.437836,35.532208
tokyo,相模湖,139.1885,35.617335
tokyo,県,,
tokyo,県立大学,139.677033,35.269731
tokyo,真鶴,139.132148,35.156837
tokyo,矢切,139.899742,35.757503
tokyo,矢口渡,139.700389,35.562462
tokyo,矢向,139.68055,35.539408
tokyo,矢川,139.431611,35.685079
tokyo,矢板,,
tokyo,矢部,139.386373,35.573275
tokyo,矢野口,139.520849,35.641305
tokyo,石岡,140.279709,36.191554
tokyo,石川台,139.685063,35.596888
tokyo,石川町,139.642934,35.438808
tokyo,石橋,,
tokyo,石神井公園,139.606981,35.743563
tokyo,石神前,139.225096,35.79683
tokyo,砂川七番,139.418097,35.723319
tokyo,研究学園,140.082256,36.0821
tokyo,磯原,,
tokyo,磯子,139.617916,35.399881
tokyo,祐天寺,139.690758,35.637163
tokyo,祖師ヶ谷大蔵,139.609659,35.643236
tokyo,神保原,139.149172,36.25359
tokyo,神保町,139.75777733333334,35.695808
tokyo,神奈川,139.627364,35.471304
tokyo,神奈川新町,139.640152,35.481559
tokyo,神楽坂,139.734546,35.70379
tokyo,神泉,139.693579,35.657244
tokyo,神田,139.77070550000002,35.6917765
tokyo,神立,140.248615,36.120424
tokyo,神谷町,139.745069,35.662978
tokyo,福居,,
tokyo,福生,139.327763,35.742456
tokyo,秋山,139.930723,35.765299
tokyo,秋川,139.286715,35.727998
tokyo,秋津,139.496539,35.778614
tokyo,秋葉原,139.7739192,35.6985816
tokyo,程久保,139.410698,35.655093
tokyo,稲城,139.500398,35.636166
tokyo,稲城長沼,139.502811,35.644184
tokyo,稲毛,140.09256,35.637264
tokyo,稲毛海岸,140.074034,35.629501
tokyo,稲田堤,139.535173,35.633701
tokyo,稲荷山公園,139.39842,35.845112
tokyo,稲荷町,139.782593,35.711273
tokyo,穴守稲荷,139.746669,35.550326
tokyo,空港第２ビル,,
tokyo,立会川,139.738886,35.598489
tokyo,立川,139.413704,35.698202
tokyo,立川北,139.41254,35.699502
tokyo,立川南,139.412546,35.696077
tokyo,立飛,139.417387,35.714717
tokyo,競艇場前,139.499721,35.656232
tokyo,竹ノ塚,139.790788,35.794368
tokyo,竹橋,139.756817,35.690662
tokyo,竹沢,139.229952,36.075466
tokyo,竹芝,139.762037,35.654099
tokyo,笹塚,139.667251,35.673758
tokyo,等々力,139.647938,35.608369
tokyo,箱根ケ崎,139.346805,35.771158
tokyo,築地,139.772603,35.668115
tokyo,築地市場,139.766915,35.664895
tokyo,篠崎,139.903698,35.706017
tokyo,籠原,139.330199,36.17448
tokyo,糀谷,139.72962,35.5545
tokyo,細谷,,
tokyo,経堂,139.635993,35.650991
tokyo,綱島,139.63491,35.536906
tokyo,綾瀬,139.825019,35.762222
tokyo,緑が丘,139.679482,35.60638
tokyo,練馬,139.6544685,35.737770749999996
tokyo,練馬春日町,139.640236,35.751452
tokyo,練馬高野台,139.616749,35.740622
tokyo,群馬藤岡,139.08338,36.250336
tokyo,羽村,139.316188,35.758073
tokyo,羽沢横浜国大,139.586389,35.481389
tokyo,羽生,139.533949,36.170345
tokyo,羽田空港第１ターミナル,,
tokyo,羽田空港第１・第２ターミナル,,
tokyo,羽田空港第２ターミナル,,
tokyo,羽田空港第３ターミナル,,
tokyo,羽鳥,140.28679,36.247661
tokyo,聖蹟桜ヶ丘,139.446979,35.650814
tokyo,能見台,139.629233,35.360528
tokyo,自治医大,,
tokyo,自由が丘,139.668664,35.607224
tokyo,舎人,139.770108,35.8057
tokyo,舎人公園,139.770183,35.79623
tokyo,舞浜,139.883714,35.636115
tokyo,航空公園,139.465641,35.798272
tokyo,船堀,139.864258,35.683795
tokyo,船橋,139.98459133333333,35.70194333333333
tokyo,船橋法典,139.966771,35.730435
tokyo,船橋競馬場,139.997998,35.689606
tokyo,芝公園,139.749824,35.654074
tokyo,芝浦ふ頭,139.757852,35.641773
tokyo,芦花公園,139.608247,35.670479
tokyo,花小金井,139.513228,35.726129
tokyo,花崎,139.633522,36.109891
tokyo,花月総持寺,139.672813,35.500358
tokyo,若松河田,139.718184,35.699218
tokyo,若林,139.659911,35.645933
tokyo,若葉,139.408782,35.948919
tokyo,若葉台,139.472189,35.619325
tokyo,茂林寺前,139.527058,36.226331
tokyo,茅ケ崎,139.407197,35.330741
tokyo,茅場町,139.780005,35.679752
tokyo,茗荷谷,139.737184,35.716989
tokyo,草加,139.803397,35.828476
tokyo,荏原中延,139.712196,35.610056
tokyo,荏原町,139.707571,35.60382
tokyo,荒川一中前,139.788988,35.733659
tokyo,荒川七丁目,139.78417,35.741975
tokyo,荒川二丁目,139.784696,35.738623
tokyo,荒川区役所前,139.786456,35.73493
tokyo,荒川沖,140.16592,36.030552
tokyo,荒川車庫前,139.752617,35.750909
tokyo,荒川遊園地前,139.757767,35.750744
tokyo,荻窪,139.62011133333334,35.70445
tokyo,菅野,139.919413,35.728272
tokyo,菊名,139.6307585,35.509801499999995
tokyo,菊川,139.806016,35.688379
tokyo,萩山,139.476903,35.740759
tokyo,落合,139.687284,35.710976
tokyo,落合南長崎,139.683303,35.723608
tokyo,葛西,139.872458,35.663554
tokyo,葛西臨海公園,139.861529,35.644392
tokyo,蒲生,139.791686,35.866851
tokyo,蒲田,139.7150946666667,35.562017000000004
tokyo,蒲須坂,,
tokyo,蓮根,139.678993,35.784335
tokyo,蓮沼,139.708544,35.564173
tokyo,蓮田,139.653016,35.981272
tokyo,蔵前,139.790931,35.703236
tokyo,藤が丘,139.527655,35.543454
tokyo,藤代,140.118251,35.920565
tokyo,藤沢,139.48718566666665,35.338222333333334
tokyo,藤野,139.15239,35.615918
tokyo,蘇我,140.130767,35.582065
tokyo,虎ノ門,139.749832,35.670236
tokyo,虎ノ門ヒルズ,139.747778,35.667444
tokyo,行徳,139.914254,35.682686
tokyo,行田,139.432103,36.113879
tokyo,衣笠,139.661193,35.257091
tokyo,表参道,139.712314,35.665247
tokyo,西ケ原,139.742322,35.746008
tokyo,西ヶ原四丁目,139.732779,35.744501
tokyo,西八王子,139.31264,35.656621
tokyo,西千葉,140.103337,35.622639
tokyo,西台,139.673971,35.78699
tokyo,西国分寺,139.465994,35.699744
tokyo,西国立,139.423887,35.69375
tokyo,西大井,139.721729,35.601616
tokyo,西大島,139.826206,35.689349
tokyo,西太子堂,139.666382,35.644545
tokyo,西小山,139.698694,35.615455
tokyo,西巣鴨,139.728712,35.743508
tokyo,西府,139.457477,35.670912
tokyo,西所沢,139.455959,35.789303
tokyo,西新井,139.790372,35.777323
tokyo,西新井大師西,139.770094,35.781505
tokyo,西新宿,139.692778,35.694298
tokyo,西新宿五丁目,139.684304,35.689798
tokyo,西日暮里,139.7667705,35.73202975
tokyo,西早稲田,139.709101,35.708242
tokyo,西武園,139.448904,35.767684
tokyo,西武園ゆうえんち,139.440166,35.769042
tokyo,西武新宿,139.7,35.696254
tokyo,西武柳沢,139.552477,35.728621
tokyo,西武球場前,139.41966,35.77093
tokyo,西武立川,139.370124,35.7262
tokyo,西永福,139.634936,35.678918
tokyo,西浦和,139.627707,35.844139
tokyo,西白井,140.031545,35.784364
tokyo,西立川,139.393556,35.703526
tokyo,西船橋,139.9593104,35.7072206
tokyo,西荻窪,139.599361,35.703842
tokyo,西葛西,139.859259,35.664631
tokyo,西調布,139.529822,35.657169
tokyo,西馬込,139.705942,35.586859
tokyo,西高島平,139.64594,35.791833
tokyo,要町,139.698715,35.73323
tokyo,見沼代親水公園,139.770719,35.814544
tokyo,読売ランド前,139.527903,35.614723
tokyo,調布,139.543988,35.652181
tokyo,護国寺,139.72754,35.719044
tokyo,谷保,139.446724,35.681377
tokyo,谷在家,139.770043,35.788774
tokyo,谷塚,139.801483,35.814926
tokyo,谷津,140.007658,35.685257
tokyo,豊島園,139.6485445,35.7420605
tokyo,豊洲,139.795812,35.65435
tokyo,豊田,139.381495,35.659502
tokyo,豪徳寺,139.647381,35.653807
tokyo,赤土小学校前,139.768989,35.742454
tokyo,赤坂,139.738348,35.67323
tokyo,赤坂見附,139.737047,35.677021
tokyo,赤塚,,
tokyo,赤羽,139.720928,35.778026
tokyo,赤羽岩淵,139.722103,35.783417
tokyo,赤羽橋,139.743642,35.655007
tokyo,越中島,139.792713,35.667946
tokyo,越生,139.299437,35.962559
tokyo,越谷,139.786213,35.887529
tokyo,越谷レイクタウン,139.822178,35.876353
tokyo,足利市,,
tokyo,足立小台,139.770381,35.754658
tokyo,軍畑,139.207431,35.807382
tokyo,辰巳,139.81052,35.645576
tokyo,辻堂,139.447106,35.336847
tokyo,追浜,139.624905,35.315461
tokyo,逗子,139.578292,35.297392
tokyo,逸見,139.653149,35.28048
tokyo,那須塩原,,
tokyo,都庁前,139.69257,35.690551
tokyo,都立大学,139.676393,35.617835
tokyo,都立家政,139.644839,35.722313
tokyo,都電雑司ヶ谷,139.718006,35.724261
tokyo,野州山辺,,
tokyo,野方,139.652733,35.719658
tokyo,野木,139.734729,36.229963
tokyo,金子,139.328546,35.810822
tokyo,金沢八景,139.62083099999998,35.331243666666666
tokyo,金沢文庫,139.621606,35.342966
tokyo,金町,139.870482,35.769582
tokyo,鉢形,139.208649,36.11378
tokyo,銀座,139.763965,35.671989
tokyo,銀座一丁目,139.767045,35.67435
tokyo,錦糸町,139.81440433333333,35.697060666666665
tokyo,鎌倉,139.5502745,35.318642
tokyo,鐘ヶ淵,139.820344,35.733712
tokyo,長原,139.697881,35.60219
tokyo,長沼,139.365849,35.642788
tokyo,長津田,139.49392533333332,35.531872666666665
tokyo,門前仲町,139.796209,35.671851
tokyo,間々田,139.761039,36.257907
tokyo,関内,139.6364195,35.444578500000006
tokyo,阿佐ケ谷,139.635868,35.704818
tokyo,雀宮,,
tokyo,雑司が谷,139.714795,35.720233
tokyo,雑色,139.715005,35.549725
tokyo,雪が谷大塚,139.681083,35.592038
tokyo,霞ケ関,139.750899,35.673838
tokyo,霞ヶ関,139.442897,35.925635
tokyo,青井,139.82038,35.771782
tokyo,青山一丁目,139.72409266666668,35.67281966666667
tokyo,青梅,139.258096,35.790512
tokyo,青梅街道,139.476628,35.73098
tokyo,青海,139.781132,35.62467
tokyo,青物横丁,139.742958,35.609351
tokyo,青砥,139.856292,35.745883
tokyo,青葉台,139.517376,35.542855
tokyo,面影橋,139.714444,35.712981
tokyo,韮川,,
tokyo,飛田給,139.523666,35.660121
tokyo,飛鳥山,139.737382,35.750248
tokyo,飯田橋,139.7446932,35.702071000000004
tokyo,飯能,139.318824,35.851189
tokyo,館林,139.527811,36.246606
tokyo,馬喰横山,139.782768,35.69212
tokyo,馬喰町,139.78238,35.693365
tokyo,馬堀海岸,139.707328,35.259651
tokyo,馬橋,139.9171735,35.811815499999994
tokyo,馬込,139.711772,35.596435
tokyo,駒場東大前,139.684308,35.65868
tokyo,駒沢大学,139.661702,35.633471
tokyo,駒込,139.74724750000001,35.736892
tokyo,高井戸,139.615115,35.683253
tokyo,高円寺,139.649664,35.705326
tokyo,高坂,139.397747,36.002572
tokyo,高尾,139.28210375,35.64193075
tokyo,高尾山口,139.269856,35.632377
tokyo,高島平,139.661216,35.789056
tokyo,高崎,,
tokyo,高崎問屋町,,
tokyo,高幡不動,139.41369666666665,35.66206733333333
tokyo,高松,139.413242,35.710158
tokyo,高津,139.616934,35.603248
tokyo,高浜,140.294745,36.163882
tokyo,高田馬場,139.70405833333334,35.71289733333333
tokyo,高萩,,
tokyo,高輪ゲートウェイ,139.7407,35.6355
tokyo,高輪台,139.730305,35.631679
tokyo,高野,139.770679,35.768359
tokyo,高麗,139.304414,35.881982
tokyo,高麗川,139.33809,35.896328
tokyo,鬼子母神前,139.715,35.720333
tokyo,鬼越,139.937932,35.719776
tokyo,鮫洲,139.742227,35.604977
tokyo,鳩ノ巣,139.128932,35.815127
tokyo,鳩ヶ谷,139.735967,35.830859
tokyo,鴨宮,139.180147,35.275744
tokyo,鴨居,139.56707,35.510955
tokyo,鴻巣,139.509552,36.0592
tokyo,鵜の木,139.680554,35.575452
tokyo,鶯谷,139.778015,35.721484
tokyo,鶴ヶ島,139.423825,35.936771
tokyo,鶴川,139.481759,35.583077
tokyo,鶴瀬,139.539347,35.845776
tokyo,鶴見,139.67614,35.508387
tokyo,鶴見市場,139.68642,35.517594
tokyo,鷲宮,139.656945,36.09626
tokyo,鷹の台,139.461155,35.723097
tokyo,鷺ノ宮,139.63892,35.722605
tokyo,鷺沼,139.573268,35.579762
tokyo,鹿島田,139.674964,35.551459
tokyo,麹町,139.737613,35.684006
tokyo,麻布十番,139.7365835,35.6555925
tokyo,黄金町,139.62246,35.439694
tokyo,黒川,139.470731,35.613203
tokyo,龍ケ崎市,140.138217,35.930066
